,method,observation_sequence,n_states,time,log_prob
3175,ga_only,5,3,0.24400100007187575,-1.4364583612815578
3176,bw_only,5,3,0.00034380005672574043,0.0
3177,ga_and_bw,5,3,0.2426377999363467,0.0
3178,random_only,5,3,7.449998520314693e-05,-12.345456610694287
3179,ga_only,5,3,0.24740690004546195,-1.4531264249373925
3180,bw_only,5,3,0.00038129999302327633,0.0
3181,ga_and_bw,5,3,0.24431350000668317,0.0
3182,random_only,5,3,8.060003165155649e-05,-13.128380140737901
3183,ga_only,5,3,0.24757459992542863,-0.94854002819316
3184,bw_only,5,3,0.0003424000460654497,0.0
3185,ga_and_bw,5,3,0.24296169995795935,0.0
3186,random_only,5,3,7.51999905332923e-05,-10.550912932366789
3187,ga_only,5,3,0.24551479995716363,-1.119636250293562
3188,bw_only,5,3,0.0003664999967440963,0.0
3189,ga_and_bw,5,3,0.24730489996727556,0.0
3190,random_only,5,3,7.539999205619097e-05,-11.228222091533754
3191,ga_only,5,3,0.24731459992472082,-1.083259192197726
3192,bw_only,5,3,0.0004018000327050686,0.0
3193,ga_and_bw,5,3,0.24810889991931617,0.0
3194,random_only,5,3,0.00011530006304383278,-9.4874417244282
3195,ga_only,5,3,0.24655170005280524,-1.2822925481107277
3196,bw_only,5,3,0.0006711999885737896,0.0
3197,ga_and_bw,5,3,0.24825990002136678,0.0
3198,random_only,5,3,7.579999510198832e-05,-10.65346245880683
3199,ga_only,5,3,0.24670729995705187,-1.464441310288848
3200,bw_only,6,3,0.0004064999520778656,-8.698867499444473
3201,ga_and_bw,6,3,0.25079369999002665,-9.726902479575092
3202,random_only,6,3,7.579999510198832e-05,-15.059835113730983
3203,ga_only,6,3,0.24592789995949715,-8.018452879438872
3204,bw_only,6,3,0.00044189998880028725,-9.726902479647292
3205,ga_and_bw,6,3,0.25110650004353374,-7.4547199493640015
3206,random_only,6,3,7.650000043213367e-05,-17.9693065005051
3207,ga_only,6,3,0.24597200006246567,-9.86456166099027
3208,bw_only,6,3,0.00039519998244941235,-7.454719949364004
3209,ga_and_bw,6,3,0.24643499997910112,-7.4547199493640015
3210,random_only,6,3,7.779989391565323e-05,-18.160666758436445
3211,ga_only,6,3,0.2472586000803858,-8.539771306070845
3212,bw_only,6,3,0.0004385000793263316,-7.454719949364001
3213,ga_and_bw,6,3,0.24661719996947795,-7.4547199493640015
3214,random_only,6,3,7.979990914463997e-05,-20.117582428238485
3215,ga_only,6,3,0.24781860003713518,-10.102060746710464
3216,bw_only,6,3,0.000449199927970767,-7.454719949364002
3217,ga_and_bw,6,3,0.2508817999623716,-7.4547199493640015
3218,random_only,6,3,7.579999510198832e-05,-20.294768192280355
3219,ga_only,6,3,0.2476594999898225,-10.411030490245825
3220,bw_only,6,3,0.0004499000497162342,-7.4547199493640015
3221,ga_and_bw,6,3,0.25056130008306354,-7.4547199493640015
3222,random_only,6,3,8.040003012865782e-05,-14.456623509950251
3223,ga_only,6,3,0.24679280002601445,-8.0952636501697
3224,bw_only,6,3,0.00043869996443390846,-9.624477857011302
3225,ga_and_bw,6,3,0.24927359994035214,-7.4547199493640015
3226,random_only,6,3,8.09000339359045e-05,-20.0170038393156
3227,ga_only,6,3,0.25056259997654706,-8.53044885729582
3228,bw_only,6,3,0.00041580002289265394,-9.726902479542849
3229,ga_and_bw,6,3,0.25134640000760555,-7.4547199493640015
3230,random_only,6,3,7.619999814778566e-05,-13.520238340731094
3231,ga_only,6,3,0.2497302999254316,-8.29939665728494
3232,bw_only,6,3,0.00038780004251748323,-7.454719949364006
3233,ga_and_bw,6,3,0.24870509991887957,-7.4547199493640015
3234,random_only,6,3,8.020002860575914e-05,-15.402652856313024
3235,ga_only,6,3,0.24915039993356913,-9.353990282188953
3236,bw_only,6,3,0.00042459997348487377,-7.4547199493640015
3237,ga_and_bw,6,3,0.24619520001579076,-7.4547199493640015
3238,random_only,6,3,7.459998596459627e-05,-15.693094651277592
3239,ga_only,6,3,0.24901499995030463,-8.223558769292035
3240,bw_only,6,3,0.0004314000252634287,-8.698867499533504
3241,ga_and_bw,6,3,0.2532894000178203,-7.4547199493640015
3242,random_only,6,3,8.010002784430981e-05,-15.886005259677496
3243,ga_only,6,3,0.25878609996289015,-8.273509030602018
3244,bw_only,6,3,0.00042459997348487377,-7.4547199493640015
3245,ga_and_bw,6,3,0.24853709992021322,-8.698867498709312
3246,random_only,6,3,7.619999814778566e-05,-23.697197747669417
3247,ga_only,6,3,0.24889240006450564,-7.842518899414233
3248,bw_only,6,3,0.0003936000866815448,-7.4547199493640015
3249,ga_and_bw,6,3,0.24565769999753684,-7.4547199493640015
3250,random_only,6,3,7.559999357908964e-05,-15.639406117301741
3251,ga_only,6,3,0.25097829999867827,-8.196042377477685
3252,bw_only,6,3,0.000520500005222857,-7.4547199493640015
3253,ga_and_bw,6,3,0.252475899993442,-8.698867498565988
3254,random_only,6,3,7.619999814778566e-05,-13.92527825192165
3255,ga_only,6,3,0.2517408999847248,-8.60282633844284
3256,bw_only,6,3,0.0003845000173896551,-8.698867498446413
3257,ga_and_bw,6,3,0.25619189999997616,-7.4547199493640015
3258,random_only,6,3,8.310005068778992e-05,-13.698693845611036
3259,ga_only,6,3,0.25270759989507496,-10.484459719943297
3260,bw_only,6,3,0.0003925000783056021,-7.454719949364113
3261,ga_and_bw,6,3,0.2461861000629142,-9.806057414305148
3262,random_only,6,3,7.690000347793102e-05,-13.971108916699723
3263,ga_only,6,3,0.24475249997340143,-8.589801186099994
3264,bw_only,6,3,0.0003825000021606684,-9.180812384074686
3265,ga_and_bw,6,3,0.2480132000055164,-7.4547199493640015
3266,random_only,6,3,7.71000050008297e-05,-17.957888334912738
3267,ga_only,6,3,0.24977999995462596,-10.122491877667429
3268,bw_only,6,3,0.0004989999579265714,-7.454719949364143
3269,ga_and_bw,6,3,0.2478770000161603,-7.4547199493640015
3270,random_only,6,3,7.690000347793102e-05,-20.350338405828936
3271,ga_only,6,3,0.25057819997891784,-9.282484306757627
3272,bw_only,6,3,0.00044079998042434454,-7.454719949369653
3273,ga_and_bw,6,3,0.25253369996789843,-7.4547199493640015
3274,random_only,6,3,7.830001413822174e-05,-15.709826654779043
3275,ga_only,6,3,0.24616390001028776,-8.322411251770736
3276,bw_only,6,3,0.00041340000461786985,-7.4547199493640015
3277,ga_and_bw,6,3,0.24940910004079342,-7.4547199493640015
3278,random_only,6,3,7.690000347793102e-05,-16.186654437740817
3279,ga_only,6,3,0.2493377000791952,-8.529854761985534
3280,bw_only,6,3,0.00047690002247691154,-8.69886750263682
3281,ga_and_bw,6,3,0.25000130000989884,-7.4547199493640015
3282,random_only,6,3,7.500010542571545e-05,-16.105450109856758
3283,ga_only,6,3,0.2493814000627026,-8.697498627148025
3284,bw_only,6,3,0.00043139990884810686,-7.454719949364004
3285,ga_and_bw,6,3,0.25150310003664345,-7.4547199493640015
3286,random_only,6,3,7.559999357908964e-05,-22.816396954713415
3287,ga_only,6,3,0.24901459994725883,-8.360965627161452
3288,bw_only,6,3,0.00039029994513839483,-7.4547199493640015
3289,ga_and_bw,6,3,0.2520876000635326,-7.4547199493640015
3290,random_only,6,3,7.680000271648169e-05,-15.659544917592234
3291,ga_only,6,3,0.24974370002746582,-7.990484626540841
3292,bw_only,6,3,0.0003797999816015363,-8.698867539634623
3293,ga_and_bw,6,3,0.2569828999694437,-7.4547199493640015
3294,random_only,6,3,8.179992437362671e-05,-12.113986722351997
3295,ga_only,6,3,0.25617419998161495,-8.198504793819536
3296,bw_only,6,3,0.00041280000004917383,-7.454719949364004
3297,ga_and_bw,6,3,0.24777160002849996,-7.4547199493640015
3298,random_only,6,3,7.670000195503235e-05,-15.744596454967938
3299,ga_only,6,3,0.26645060000009835,-8.012263386199256
3300,bw_only,6,3,0.0005508000031113625,-7.4547199497186405
3301,ga_and_bw,6,3,0.27919069991912693,-7.4547199493640015
3302,random_only,6,3,8.350005373358727e-05,-13.952492426832714
3303,ga_only,6,3,0.25935750000644475,-8.164407872626537
3304,bw_only,6,3,0.0005982000147923827,-7.4547199493640015
3305,ga_and_bw,6,3,0.24976369994692504,-8.698867498681455
3306,random_only,6,3,7.54999928176403e-05,-13.92411983361142
3307,ga_only,6,3,0.24882340000476688,-9.188962907456911
3308,bw_only,6,3,0.0003787999739870429,-7.454720599974833
3309,ga_and_bw,6,3,0.24772909993771464,-7.4547199493640015
3310,random_only,6,3,0.0001159000676125288,-15.128591861895872
3311,ga_only,6,3,0.24865050008520484,-8.446852655295011
3312,bw_only,6,3,0.0003923000767827034,-7.4547199493640015
3313,ga_and_bw,6,3,0.24988649995066226,-9.804398210671867
3314,random_only,6,3,7.609999738633633e-05,-14.32860164619163
3315,ga_only,6,3,0.2518938999855891,-9.385968947520965
3316,bw_only,6,3,0.000449199927970767,-7.4547199493640095
3317,ga_and_bw,6,3,0.24888630001805723,-7.4547199493640015
3318,random_only,6,3,8.209992665797472e-05,-13.781494204080559
3319,ga_only,6,3,0.2458727000048384,-8.460777551040758
3320,bw_only,6,3,0.0003931999672204256,-9.726902479632132
3321,ga_and_bw,6,3,0.24990119994617999,-9.726902480003693
3322,random_only,6,3,7.509998977184296e-05,-23.542399475691965
3323,ga_only,6,3,0.2528052000561729,-8.714002032616824
3324,bw_only,6,3,0.00042779999785125256,-7.4547199493640015
3325,ga_and_bw,6,3,0.25116850004997104,-9.72690247970572
3326,random_only,6,3,7.690000347793102e-05,-15.948179328241324
3327,ga_only,6,3,0.24762810009997338,-7.994362091760335
3328,bw_only,6,3,0.00039110006764531136,-9.180812384074686
3329,ga_and_bw,6,3,0.24974419991485775,-7.4547199493640015
3330,random_only,6,3,8.030002936720848e-05,-14.18142599668853
3331,ga_only,6,3,0.24954979994799942,-8.081805090561513
3332,bw_only,6,3,0.0004385999636724591,-7.454719949364055
3333,ga_and_bw,6,3,0.24964210006874055,-10.04528494830887
3334,random_only,6,3,8.200004231184721e-05,-13.816736806866166
3335,ga_only,6,3,0.24879670003429055,-8.478985307499585
3336,bw_only,6,3,0.00038129999302327633,-9.805802425503323
3337,ga_and_bw,6,3,0.24847930006217211,-7.4547199493640015
3338,random_only,6,3,7.569999434053898e-05,-14.824085849491325
3339,ga_only,6,3,0.24876760004553944,-10.196313987775941
3340,bw_only,6,3,0.0004140000091865659,-9.180812384074686
3341,ga_and_bw,6,3,0.24831040005665272,-7.4547199493640015
3342,random_only,6,3,9.539991151541471e-05,-13.764729918428685
3343,ga_only,6,3,0.24670460005290806,-8.191573037354646
3344,bw_only,6,3,0.00039140006992965937,-7.4547199493640015
3345,ga_and_bw,6,3,0.2456226999638602,-7.4547199493640015
3346,random_only,6,3,7.720000576227903e-05,-13.409427575381722
3347,ga_only,6,3,0.24729450000450015,-9.312419341091156
3348,bw_only,6,3,0.00039060006383806467,-7.4547199493640015
3349,ga_and_bw,6,3,0.25262970000039786,-7.4547199493640015
3350,random_only,6,3,9.34000127017498e-05,-14.76150598387192
3351,ga_only,6,3,0.24751580005977303,-9.488283813314045
3352,bw_only,6,3,0.00043809995986521244,-7.4547199493640015
3353,ga_and_bw,6,3,0.24680110008921474,-7.4547199493640015
3354,random_only,6,3,7.670000195503235e-05,-15.323530977417555
3355,ga_only,6,3,0.25080829998478293,-8.974770242754074
3356,bw_only,6,3,0.0003906999481841922,-7.4547199493640015
3357,ga_and_bw,6,3,0.24970690009649843,-7.4547199493640015
3358,random_only,6,3,7.489998824894428e-05,-15.686909527996205
3359,ga_only,6,3,0.24996210006065667,-8.190024191940013
3360,bw_only,6,3,0.000390400062315166,-7.454719949364002
3361,ga_and_bw,6,3,0.25147120002657175,-7.4547199493640015
3362,random_only,6,3,7.469998672604561e-05,-14.207723721538477
3363,ga_only,6,3,0.2478780000237748,-9.041145091316755
3364,bw_only,6,3,0.00038410001434385777,-7.45471994936419
3365,ga_and_bw,6,3,0.2583614999894053,-7.4547199493640015
3366,random_only,6,3,7.579999510198832e-05,-14.166314333792991
3367,ga_only,6,3,0.2609474000055343,-9.327380288904402
3368,bw_only,6,3,0.00044059997890144587,-8.698867499266521
3369,ga_and_bw,6,3,0.2659758999943733,-7.4547199493640015
3370,random_only,6,3,7.569999434053898e-05,-29.616799359534237
3371,ga_only,6,3,0.24915669998154044,-8.535182661747648
3372,bw_only,6,3,0.0004120999947190285,-7.4547199493640015
3373,ga_and_bw,6,3,0.2519581998931244,-7.4547199493640015
3374,random_only,6,3,7.569999434053898e-05,-17.90930227282372
3375,ga_only,6,3,0.24843280005734414,-8.508463327062321
3376,bw_only,6,3,0.0003834000090137124,-9.802809444704975
3377,ga_and_bw,6,3,0.2518386000301689,-7.4547199493640015
3378,random_only,6,3,7.969990838319063e-05,-18.958461501775012
3379,ga_only,6,3,0.24897900002542883,-8.151307054523224
3380,bw_only,6,3,0.00041229999624192715,-7.4547199493640015
3381,ga_and_bw,6,3,0.24806959996931255,-7.4547199493640015
3382,random_only,6,3,7.609999738633633e-05,-13.613172648389083
3383,ga_only,6,3,0.2519796999404207,-10.57184849908623
3384,bw_only,6,3,0.00041610002517700195,-7.454719949364001
3385,ga_and_bw,6,3,0.25015090010128915,-8.698867500861947
3386,random_only,6,3,7.54999928176403e-05,-13.089600870923023
3387,ga_only,6,3,0.24753530009184033,-8.519384196523857
3388,bw_only,6,3,0.0003798999823629856,-9.468494451812653
3389,ga_and_bw,6,3,0.24661230004858226,-9.726902479544089
3390,random_only,6,3,7.51999905332923e-05,-13.819605682299676
3391,ga_only,6,3,0.2508661999600008,-8.334543768056921
3392,bw_only,6,3,0.00043159991037100554,-9.180812384074686
3393,ga_and_bw,6,3,0.249968699994497,-7.4547199493640015
3394,random_only,6,3,7.529999129474163e-05,-17.541960332282347
3395,ga_only,6,3,0.2531249000458047,-8.503835761831667
3396,bw_only,6,3,0.00041550002060830593,-8.698867501505044
3397,ga_and_bw,6,3,0.24916180002037436,-7.4547199493640015
3398,random_only,6,3,0.00010959990322589874,-16.952293193699287
3399,ga_only,6,3,0.24622470000758767,-8.924928586581666
3400,bw_only,7,3,0.00042810000013560057,-11.27400985882809
3401,ga_and_bw,7,3,0.25809459993615746,-10.479980210819491
3402,random_only,7,3,8.510006591677666e-05,-24.59661206303471
3403,ga_only,7,3,0.25904349994380027,-12.019163259997207
3404,bw_only,7,3,0.00043349992483854294,-12.901678443657232
3405,ga_and_bw,7,3,0.25895420007873327,-10.479980210819505
3406,random_only,7,3,8.36000544950366e-05,-21.215427154425505
3407,ga_only,7,3,0.25893589993938804,-13.928972761356448
3408,bw_only,7,3,0.0004425999941304326,-10.479980210819537
3409,ga_and_bw,7,3,0.25829319993499666,-10.479980210819527
3410,random_only,7,3,8.410005830228329e-05,-29.89495432982391
3411,ga_only,7,3,0.2615015999181196,-11.244763861834297
3412,bw_only,7,3,0.000403400044888258,-11.273804968568037
3413,ga_and_bw,7,3,0.2563452000031248,-10.479980210819544
3414,random_only,7,3,8.340005297213793e-05,-19.731788444366302
3415,ga_only,7,3,0.2605215999064967,-11.051618990887944
3416,bw_only,7,3,0.0005181999877095222,-10.479980210819967
3417,ga_and_bw,7,3,0.2569776000455022,-12.901671889188139
3418,random_only,7,3,9.089999366551638e-05,-27.82413529101234
3419,ga_only,7,3,0.25750239996705204,-11.336606572216773
3420,bw_only,7,3,0.00040639995131641626,-10.479980210824174
3421,ga_and_bw,7,3,0.25713569996878505,-10.479980716808237
3422,random_only,7,3,0.00012240000069141388,-23.08269447875285
3423,ga_only,7,3,0.2615505999419838,-11.571892732366184
3424,bw_only,7,3,0.00042810000013560057,-10.479980216083122
3425,ga_and_bw,7,3,0.25873080000746995,-10.47998021081953
3426,random_only,7,3,8.729996625334024e-05,-20.33393395468338
3427,ga_only,7,3,0.2582444999134168,-13.995142867853561
3428,bw_only,7,3,0.00042799999937415123,-11.2738049205465
3429,ga_and_bw,7,3,0.2567570999963209,-12.966014973323567
3430,random_only,7,3,8.749996777623892e-05,-28.266472312743076
3431,ga_only,7,3,0.26167869998607785,-12.372567137887827
3432,bw_only,7,3,0.00048559997230768204,-12.96601497546575
3433,ga_and_bw,7,3,0.2593815999571234,-10.479980210819496
3434,random_only,7,3,8.819997310638428e-05,-18.575754265225147
3435,ga_only,7,3,0.2582121000159532,-11.289772873721022
3436,bw_only,7,3,0.00040769996121525764,-11.273804991529854
3437,ga_and_bw,7,3,0.2579405000433326,-10.479980210819505
3438,random_only,7,3,8.450006134808064e-05,-26.40357371689135
3439,ga_only,7,3,0.25489579990971833,-11.31732086152346
3440,bw_only,7,3,0.00039709999691694975,-13.37671966178915
3441,ga_and_bw,7,3,0.25536940002348274,-13.862943611198906
3442,random_only,7,3,0.00010289996862411499,-28.426453238061065
3443,ga_only,7,3,0.2570145999779925,-12.141769069624548
3444,bw_only,7,3,0.0005587999476119876,-10.479980210851567
3445,ga_and_bw,7,3,0.26171710004564375,-10.479980210819495
3446,random_only,7,3,9.06999921426177e-05,-19.84703925262695
3447,ga_only,7,3,0.25843749998603016,-11.38123528213509
3448,bw_only,7,3,0.000430300016887486,-10.47998021123514
3449,ga_and_bw,7,3,0.2581233000382781,-10.479980210819566
3450,random_only,7,3,8.859997615218163e-05,-27.355073833410994
3451,ga_only,7,3,0.2610950000816956,-13.676190861528392
3452,bw_only,7,3,0.0004246000899001956,-10.47998021106903
3453,ga_and_bw,7,3,0.25548220006749034,-10.479980210819505
3454,random_only,7,3,8.539995178580284e-05,-21.67996542418071
3455,ga_only,7,3,0.25595429993700236,-11.706249804618244
3456,bw_only,7,3,0.0003958999877795577,-13.321790402117573
3457,ga_and_bw,7,3,0.2561579999746755,-10.479980210819498
3458,random_only,7,3,8.400005754083395e-05,-17.30715046484678
3459,ga_only,7,3,0.2573495999677107,-12.024344370829487
3460,bw_only,7,3,0.0004123999970033765,-10.479980210819487
3461,ga_and_bw,7,3,0.2603960999986157,-10.479980210819551
3462,random_only,7,3,8.869997691363096e-05,-28.673187103498922
3463,ga_only,7,3,0.2570390000473708,-13.532343510956187
3464,bw_only,7,3,0.0004208999453112483,-13.321790402304059
3465,ga_and_bw,7,3,0.2582890000194311,-10.479980210819521
3466,random_only,7,3,8.36000544950366e-05,-18.739693063459324
3467,ga_only,7,3,0.25544630002696067,-11.360104213912923
3468,bw_only,7,3,0.0006476000417023897,-12.138252583231724
3469,ga_and_bw,7,3,0.26036900002509356,-11.003606047124254
3470,random_only,7,3,8.830009028315544e-05,-22.12321027004566
3471,ga_only,7,3,0.2566790001001209,-11.87918450748578
3472,bw_only,7,3,0.0003981000045314431,-12.926127271309879
3473,ga_and_bw,7,3,0.2727928999811411,-10.479980210819496
3474,random_only,7,3,9.310001041740179e-05,-23.3099870756685
3475,ga_only,7,3,0.29088290000800043,-13.700962254385155
3476,bw_only,7,3,0.00045190006494522095,-10.47998021215032
3477,ga_and_bw,7,3,0.26216799998655915,-10.479980210819539
3478,random_only,7,3,9.569991379976273e-05,-19.37727984716695
3479,ga_only,7,3,0.2594401000533253,-11.881948100856409
3480,bw_only,7,3,0.0004123999970033765,-13.061719941586862
3481,ga_and_bw,7,3,0.26949179999064654,-10.479980210819502
3482,random_only,7,3,9.109999518841505e-05,-20.779873428417595
3483,ga_only,7,3,0.25741970003582537,-13.055648350004367
3484,bw_only,7,3,0.0004214999498799443,-10.479980210819487
3485,ga_and_bw,7,3,0.261975200031884,-10.479980210819557
3486,random_only,7,3,8.370005525648594e-05,-19.54672765637678
3487,ga_only,7,3,0.2577102999202907,-12.25429052237371
3488,bw_only,7,3,0.00043969997204840183,-10.47998021138591
3489,ga_and_bw,7,3,0.2560265000211075,-10.479980210819498
3490,random_only,7,3,8.909997995942831e-05,-21.600383552640057
3491,ga_only,7,3,0.25823599996510893,-11.467006828040896
3492,bw_only,7,3,0.00040529994294047356,-12.13748485273728
3493,ga_and_bw,7,3,0.25682910007890314,-10.479980210819583
3494,random_only,7,3,0.00010140007361769676,-24.53083377595024
3495,ga_only,7,3,0.25575429992750287,-11.749032577862558
3496,bw_only,7,3,0.0004344000481069088,-10.479980210819491
3497,ga_and_bw,7,3,0.2571850001113489,-10.479980210832734
3498,random_only,7,3,9.200000204145908e-05,-26.87138609141873
3499,ga_only,7,3,0.2602341000456363,-11.516828449066697
3500,bw_only,7,3,0.00042970001231878996,-11.34302671353511
3501,ga_and_bw,7,3,0.26380840002093464,-10.479980210819503
3502,random_only,7,3,9.579991456121206e-05,-21.109317034849017
3503,ga_only,7,3,0.2567504000617191,-11.853687936974131
3504,bw_only,7,3,0.00046520004980266094,-12.966017815788355
3505,ga_and_bw,7,3,0.254978199955076,-10.479980210819491
3506,random_only,7,3,8.489994797855616e-05,-18.518644619863522
3507,ga_only,7,3,0.2564227000111714,-11.364067563002989
3508,bw_only,7,3,0.0004323000321164727,-10.479980210819878
3509,ga_and_bw,7,3,0.26097169995773584,-10.479980210819573
3510,random_only,7,3,8.33999365568161e-05,-21.692591990889262
3511,ga_only,7,3,0.2543507000664249,-11.381999957656111
3512,bw_only,7,3,0.00042509997729212046,-12.81644732366981
3513,ga_and_bw,7,3,0.2597912000492215,-10.479980210819495
3514,random_only,7,3,8.309993427246809e-05,-22.238310344177343
3515,ga_only,7,3,0.26011609996203333,-11.49921757687421
3516,bw_only,7,3,0.0005236000288277864,-12.966015433018683
3517,ga_and_bw,7,3,0.2649126999313012,-10.479980210819493
3518,random_only,7,3,8.499994874000549e-05,-16.45331908970636
3519,ga_only,7,3,0.26273570000194013,-11.803611660984812
3520,bw_only,7,3,0.0005015999777242541,-10.47998021082007
3521,ga_and_bw,7,3,0.2954933999571949,-10.479980210819496
3522,random_only,7,3,0.00010199996177107096,-31.258576988078374
3523,ga_only,7,3,0.28507230000104755,-12.267899512360739
3524,bw_only,7,3,0.0005125999450683594,-10.47998021084421
3525,ga_and_bw,7,3,0.27452390000689775,-10.47998021081949
3526,random_only,7,3,8.599995635449886e-05,-21.938180464708235
3527,ga_only,7,3,0.26219949999358505,-12.148087497784594
3528,bw_only,7,3,0.0007932999869808555,-10.479980210821353
3529,ga_and_bw,7,3,0.26572759996633977,-10.479980210819495
3530,random_only,7,3,8.909997995942831e-05,-23.740596621479273
3531,ga_only,7,3,0.2581491000019014,-12.442648679165893
3532,bw_only,7,3,0.00040229992009699345,-10.47998021082291
3533,ga_and_bw,7,3,0.2590073000174016,-10.479980210819516
3534,random_only,7,3,8.759996853768826e-05,-27.13010688574163
3535,ga_only,7,3,0.2552369999466464,-11.558849886339962
3536,bw_only,7,3,0.00042810000013560057,-10.479980210849334
3537,ga_and_bw,7,3,0.26708260003942996,-10.479980210819502
3538,random_only,7,3,8.44000605866313e-05,-27.667634854780818
3539,ga_only,7,3,0.2566338999895379,-11.333426538897541
3540,bw_only,7,3,0.0004042999353259802,-10.47998021082064
3541,ga_and_bw,7,3,0.2604395999806002,-10.479980210819505
3542,random_only,7,3,8.439994417130947e-05,-20.03293622976553
3543,ga_only,7,3,0.2543208000715822,-11.294895096287288
3544,bw_only,7,3,0.00039950001519173384,-11.273804992274297
3545,ga_and_bw,7,3,0.25944489997345954,-10.479980210819509
3546,random_only,7,3,0.00013329996727406979,-20.102874265208214
3547,ga_only,7,3,0.2576787000289187,-11.471315165415477
3548,bw_only,7,3,0.0004270999925211072,-10.479980210835253
3549,ga_and_bw,7,3,0.26012489991262555,-10.479980210819502
3550,random_only,7,3,8.300004992634058e-05,-20.887744180452543
3551,ga_only,7,3,0.26044099999126047,-12.13738941860974
3552,bw_only,7,3,0.0004184000426903367,-10.479980210821525
3553,ga_and_bw,7,3,0.257383199990727,-10.479980210819491
3554,random_only,7,3,8.449994493275881e-05,-23.40757176902663
3555,ga_only,7,3,0.2570344000123441,-13.72664262790462
3556,bw_only,7,3,0.0005466999718919396,-10.479980210819491
3557,ga_and_bw,7,3,0.2595703999977559,-10.479980218747894
3558,random_only,7,3,0.00012199999764561653,-20.37158197027778
3559,ga_only,7,3,0.2555651000002399,-12.358475434319685
3560,bw_only,7,3,0.0005469999741762877,-12.13759467722893
3561,ga_and_bw,7,3,0.2586652999743819,-10.479980210821145
3562,random_only,7,3,8.479994721710682e-05,-25.81260962405937
3563,ga_only,7,3,0.256146700005047,-11.764093621055174
3564,bw_only,7,3,0.0005822000093758106,-10.479980210819525
3565,ga_and_bw,7,3,0.26007750001735985,-12.966014973410598
3566,random_only,7,3,8.740008343011141e-05,-20.842869834903468
3567,ga_only,7,3,0.2553016000892967,-11.497125904494807
3568,bw_only,7,3,0.00039540010038763285,-13.469874243630915
3569,ga_and_bw,7,3,0.2559834000421688,-10.47998021081949
3570,random_only,7,3,8.33999365568161e-05,-22.64359924841312
3571,ga_only,7,3,0.2598756999941543,-11.68735982800956
3572,bw_only,7,3,0.0003939999733120203,-13.260892742839252
3573,ga_and_bw,7,3,0.25860619999002665,-10.479980210819551
3574,random_only,7,3,8.290004916489124e-05,-19.91965591541235
3575,ga_only,7,3,0.25799630000256,-12.355119853729295
3576,bw_only,7,3,0.0004376999568194151,-11.343028737956322
3577,ga_and_bw,7,3,0.2576583999907598,-10.479980210819493
3578,random_only,7,3,8.300004992634058e-05,-20.130996249545973
3579,ga_only,7,3,0.2564977000001818,-11.25974201163194
3580,bw_only,7,3,0.00040680007077753544,-10.479980212115324
3581,ga_and_bw,7,3,0.25751869997475296,-11.343026433519826
3582,random_only,7,3,8.209992665797472e-05,-20.43742144829221
3583,ga_only,7,3,0.2607284999685362,-11.421056757350053
3584,bw_only,7,3,0.0003920999588444829,-13.372421305355498
3585,ga_and_bw,7,3,0.2566136000677943,-13.624395998351535
3586,random_only,7,3,9.240000508725643e-05,-17.746974337932
3587,ga_only,7,3,0.2608431000262499,-12.043513445769932
3588,bw_only,7,3,0.00046449992805719376,-10.479980210819493
3589,ga_and_bw,7,3,0.2584910000441596,-10.479980210819498
3590,random_only,7,3,8.859997615218163e-05,-22.419270120045784
3591,ga_only,7,3,0.25889769999776036,-11.942898632375702
3592,bw_only,7,3,0.0003996000159531832,-10.479980211526037
3593,ga_and_bw,7,3,0.25905200000852346,-10.479980210819514
3594,random_only,7,3,0.00010890001431107521,-32.79197199148504
3595,ga_only,7,3,0.26233590010087937,-11.522366422616264
3596,bw_only,7,3,0.0004422999918460846,-10.47998021082015
3597,ga_and_bw,7,3,0.25697710004169494,-10.479980210819491
3598,random_only,7,3,8.809997234493494e-05,-23.2239769432759
3599,ga_only,7,3,0.25830510002560914,-11.915238107154822
3600,bw_only,8,3,0.00032700004521757364,-1.3862943611198906
3601,ga_and_bw,8,3,0.2395124000031501,-2.2493405784752336
3602,random_only,8,3,0.0001829999964684248,-4.982755747969619
3603,ga_only,8,3,0.24342479999177158,-1.9131191770594336
3604,bw_only,8,3,0.0003312000771984458,-1.6739764335716738
3605,ga_and_bw,8,3,0.2416626000776887,-1.6739764335716714
3606,random_only,8,3,0.00018610002007335424,-7.376316819526996
3607,ga_only,8,3,0.24049650004599243,-2.0535812947531302
3608,bw_only,8,3,0.00036990002263337374,-1.6739764335716716
3609,ga_and_bw,8,3,0.2419988999608904,-1.6739764335716714
3610,random_only,8,3,0.0001914000604301691,-5.562824407045662
3611,ga_only,8,3,0.24103769997600466,-2.3617253137767604
3612,bw_only,8,3,0.00033299997448921204,-1.673976433571672
3613,ga_and_bw,8,3,0.23886569996830076,-1.6739764335716714
3614,random_only,8,3,0.00017969997134059668,-5.8238632170100635
3615,ga_only,8,3,0.2382394999731332,-2.070915954113973
3616,bw_only,8,3,0.0003659999929368496,-1.6739764335718796
3617,ga_and_bw,8,3,0.24526029999833554,-1.6739764335716718
3618,random_only,8,3,0.00018560001626610756,-5.797328609173042
3619,ga_only,8,3,0.24295980005990714,-2.3794896799613223
3620,bw_only,8,3,0.0003253000322729349,-2.256227042562744
3621,ga_and_bw,8,3,0.23998970002867281,-1.6739764335716714
